name,fragment,score,label
speaker1_1.wav,0,4.4744573,4.474457263946533
speaker1_1.wav,1,2.8005593,2.8005592823028564
speaker1_1.wav,2,4.3167043,4.316704273223877
speaker1_10.wav,0,-3.2484586,-3.2484586238861084
speaker1_10.wav,1,-1.9482793,-1.9482792615890503
speaker1_10.wav,2,-0.83947736,-0.8394773602485657
speaker1_2.wav,0,4.365557,4.3655571937561035
speaker1_2.wav,1,2.36843,2.3684298992156982
speaker1_2.wav,2,3.1177626,3.117762565612793
speaker1_3.wav,0,-1.1407444,-1.1407444477081299
speaker1_3.wav,1,2.691863,2.6918630599975586
speaker1_3.wav,2,0.5093124,0.5093123912811279
speaker1_4.wav,0,4.358849,4.358849048614502
speaker1_4.wav,1,1.2762479,1.2762478590011597
speaker1_4.wav,2,3.912043,3.9120430946350098
speaker1_5.wav,0,4.4576674,4.457667350769043
speaker1_5.wav,1,-2.2690556,-2.2690556049346924
speaker1_5.wav,2,4.0745015,4.0745015144348145
speaker1_6.wav,0,4.2648263,4.26482629776001
speaker1_6.wav,1,-1.979832,-1.9798320531845093
speaker1_6.wav,2,3.9984667,3.998466730117798
speaker1_7.wav,0,4.4415197,4.441519737243652
speaker1_7.wav,1,1.6285008,1.6285008192062378
speaker1_7.wav,2,4.2403407,4.240340709686279
speaker1_8.wav,0,4.3911476,4.391147613525391
speaker1_8.wav,1,3.0473075,3.0473074913024902
speaker1_8.wav,2,3.9672518,3.967251777648926
speaker1_9.wav,0,4.4907537,4.490753650665283
speaker1_9.wav,1,0.98211086,0.982110857963562
speaker1_9.wav,2,2.1850865,2.185086488723755
speaker2_1.wav,0,2.021523,2.0215229988098145
speaker2_1.wav,1,-3.1480439,-3.1480438709259033
speaker2_1.wav,2,-2.363016,-2.36301589012146
speaker2_10.wav,0,-3.4561667,-3.4561667442321777
speaker2_10.wav,1,-0.07989149,-0.07989148795604706
speaker2_10.wav,2,-1.8941995,-1.8941994905471802
speaker2_2.wav,0,3.6113079,3.6113078594207764
speaker2_2.wav,1,-3.1341984,-3.1341984272003174
speaker2_2.wav,2,4.3357863,4.33578634262085
speaker2_3.wav,0,-3.3376064,-3.337606430053711
speaker2_3.wav,1,-0.8844686,-0.8844686150550842
speaker2_3.wav,2,3.819891,3.8198909759521484
speaker2_4.wav,0,-1.9351753,-1.9351752996444702
speaker2_4.wav,1,4.4269934,4.426993370056152
speaker2_4.wav,2,-2.2250655,-2.2250654697418213
speaker2_5.wav,0,0.7686066,0.7686066031455994
speaker2_5.wav,1,4.329158,4.329157829284668
speaker2_5.wav,2,0.34751585,0.34751585125923157
speaker2_6.wav,0,4.4157143,4.415714263916016
speaker2_6.wav,1,-2.9699857,-2.9699857234954834
speaker2_6.wav,2,-2.8702238,-2.8702237606048584
speaker2_7.wav,0,3.1419883,3.1419882774353027
speaker2_7.wav,1,2.2592509,2.2592508792877197
speaker2_7.wav,2,4.505908,4.505908012390137
speaker2_8.wav,0,-2.2419279,-2.2419278621673584
speaker2_8.wav,1,-2.530852,-2.5308520793914795
speaker2_8.wav,2,3.9509094,3.950909376144409
speaker2_9.wav,0,-3.4927852,-3.4927852153778076
speaker2_9.wav,1,-1.5616027,-1.5616027116775513
speaker2_9.wav,2,4.02333,4.023330211639404
speaker3_1.wav,0,2.5304506,2.5304505825042725
speaker3_1.wav,1,-3.3808744,-3.3808743953704834
speaker3_1.wav,2,4.5004077,4.500407695770264
speaker3_10.wav,0,0.54480106,0.5448010563850403
speaker3_10.wav,1,-1.6946862,-1.6946861743927002
speaker3_10.wav,2,1.8378254,1.8378254175186157
speaker3_2.wav,0,-2.9094563,-2.909456253051758
speaker3_2.wav,1,3.37673,3.376729965209961
speaker3_2.wav,2,2.0896378,2.0896377563476562
speaker3_3.wav,0,-1.382765,-1.3827650547027588
speaker3_3.wav,1,3.7144046,3.714404582977295
speaker3_3.wav,2,-0.6920522,-0.6920521855354309
