name,fragment,score,label
video_12.mp3,0,-0.6632090210914612,0
video_12.mp3,1,-1.621395468711853,0
video_12.mp3,2,-2.280848264694214,0
video_12.mp3,3,-1.4004014730453491,0
video_12.mp3,4,-0.7062004208564758,0
video_12.mp3,5,-0.7042260766029358,0
video_12.mp3,6,-0.3893950283527374,0
video_12.mp3,7,-2.0164406299591064,0
video_12.mp3,8,-1.982706904411316,0
video_12.mp3,9,-1.606063723564148,0
video_14.mp3,0,-1.0840386152267456,0
video_14.mp3,1,-0.9227031469345093,0
video_14.mp3,2,-1.688913106918335,0
video_14.mp3,3,-0.2820269763469696,0
video_14.mp3,4,-1.2627700567245483,0
video_14.mp3,5,-1.1345783472061157,0
video_14.mp3,6,-0.9511728286743164,0
video_14.mp3,7,-1.761305809020996,0
video_14.mp3,8,-1.8441530466079712,0
video_14.mp3,9,-2.452465057373047,0
video_15.mp3,0,-2.7925503253936768,0
video_15.mp3,1,-0.5661413669586182,0
video_15.mp3,2,-0.6203432679176331,0
video_15.mp3,3,-1.4721537828445435,0
video_15.mp3,4,-0.6610883474349976,0
video_15.mp3,5,-0.42911213636398315,0
video_15.mp3,6,-2.280358076095581,0
video_15.mp3,7,-1.8604391813278198,0
video_15.mp3,8,-1.5247185230255127,0
video_15.mp3,9,-1.5611952543258667,0
video_17.mp3,0,-0.5337802171707153,0
video_17.mp3,1,-1.5109091997146606,0
video_17.mp3,2,0.3124343752861023,1
video_17.mp3,3,-1.7454371452331543,0
video_17.mp3,4,-1.2318059206008911,0
video_17.mp3,5,-1.8169556856155396,0
video_17.mp3,6,-1.4073997735977173,0
video_17.mp3,7,-0.38010287284851074,0
video_17.mp3,8,-0.7583109140396118,0
video_17.mp3,9,-1.4287840127944946,0
video_18.mp3,0,-1.0954583883285522,0
video_18.mp3,1,-1.7914199829101562,0
video_18.mp3,2,-0.5475029349327087,0
video_18.mp3,3,-3.2798280715942383,0
video_18.mp3,4,-1.6551927328109741,0
video_18.mp3,5,-4.213385105133057,0
video_18.mp3,6,-3.193214178085327,0
video_18.mp3,7,-3.2160532474517822,0
video_18.mp3,8,-2.826514720916748,0
video_18.mp3,9,-2.7443885803222656,0
video_19.mp3,0,-0.31943273544311523,0
video_19.mp3,1,-1.1770154237747192,0
video_19.mp3,2,-0.3264259397983551,0
video_21.mp3,0,-2.4983294010162354,0
video_21.mp3,1,-2.4286348819732666,0
video_21.mp3,2,-2.7374463081359863,0
video_21.mp3,3,-0.8305825591087341,0
video_21.mp3,4,-0.7678827047348022,0
video_21.mp3,5,-0.7120826244354248,0
video_21.mp3,6,-1.554620623588562,0
video_21.mp3,7,-1.7993015050888062,0
video_21.mp3,8,-1.6395975351333618,0
video_21.mp3,9,-1.0492665767669678,0
video_22.mp3,0,-1.6927257776260376,0
video_22.mp3,1,-0.27252328395843506,0
video_22.mp3,2,-0.7341422438621521,0
video_22.mp3,3,-1.5624468326568604,0
video_22.mp3,4,-2.542604923248291,0
video_22.mp3,5,-1.8001060485839844,0
video_22.mp3,6,-0.8047071099281311,0
video_22.mp3,7,-0.4903898537158966,0
video_22.mp3,8,0.29809361696243286,1
video_22.mp3,9,-0.5401564836502075,0
video_23.mp3,0,-2.36468768119812,0
video_23.mp3,1,-1.2506216764450073,0
video_23.mp3,2,-2.4309587478637695,0
video_23.mp3,3,-0.9893074631690979,0
video_23.mp3,4,-2.9635536670684814,0
video_23.mp3,5,-2.2678205966949463,0
video_23.mp3,6,-3.097785234451294,0
video_23.mp3,7,-2.0823862552642822,0
video_23.mp3,8,-2.552614688873291,0
video_23.mp3,9,-2.5603187084198,0
video_24.mp3,0,-0.9541094303131104,0
video_24.mp3,1,-0.7821311354637146,0
video_24.mp3,2,-0.9523494243621826,0
video_24.mp3,3,-0.7476249933242798,0
video_24.mp3,4,-0.21574345231056213,0
video_24.mp3,5,-1.5273774862289429,0
video_24.mp3,6,-0.2167413830757141,0
video_24.mp3,7,-1.3082809448242188,0
video_24.mp3,8,-1.7851722240447998,0
video_24.mp3,9,-0.9563926458358765,0
video_26.mp3,0,-0.6312903761863708,0
video_26.mp3,1,-1.4923385381698608,0
video_26.mp3,2,-2.2347018718719482,0
video_26.mp3,3,-1.2071144580841064,0
video_26.mp3,4,-1.6297632455825806,0
video_26.mp3,5,-1.2183442115783691,0
video_26.mp3,6,-0.6620917916297913,0
video_26.mp3,7,-1.0619412660598755,0
video_27.mp3,0,-1.2883683443069458,0
video_27.mp3,1,-0.8932213187217712,0
video_27.mp3,2,-0.8963146209716797,0
video_27.mp3,3,-2.141479730606079,0
video_27.mp3,4,-2.6308786869049072,0
video_27.mp3,5,-2.348921298980713,0
video_27.mp3,6,-1.903111219406128,0
video_27.mp3,7,-2.0756287574768066,0
video_27.mp3,8,-2.576967239379883,0
video_27.mp3,9,-3.430988073348999,0
video_28.mp3,0,-1.343619704246521,0
video_28.mp3,1,-2.1932661533355713,0
video_28.mp3,2,-2.013852834701538,0
video_28.mp3,3,-1.5905238389968872,0
video_28.mp3,4,-2.1418707370758057,0
video_28.mp3,5,-1.1024595499038696,0
video_28.mp3,6,-2.629873514175415,0
video_28.mp3,7,-2.3966023921966553,0
video_28.mp3,8,-1.500799298286438,0
