name,fragment,score,label
video_12.mp3,0,-0.21620020270347595,0
video_12.mp3,1,-0.12583203613758087,0
video_12.mp3,2,-1.4522228240966797,0
video_12.mp3,3,-1.0279242992401123,0
video_12.mp3,4,-0.07076415419578552,0
video_12.mp3,5,-0.12099942564964294,0
video_12.mp3,6,0.048403408378362656,1
video_12.mp3,7,-0.519411563873291,0
video_12.mp3,8,-0.9849002957344055,0
video_12.mp3,9,-0.36366480588912964,0
video_14.mp3,0,-0.628619909286499,0
video_14.mp3,1,-1.3015118837356567,0
video_14.mp3,2,-0.4955192804336548,0
video_14.mp3,3,-0.159597247838974,0
video_14.mp3,4,-0.9227838516235352,0
video_14.mp3,5,-0.8382558822631836,0
video_14.mp3,6,-1.1296675205230713,0
video_14.mp3,7,-1.63477623462677,0
video_14.mp3,8,-1.4456374645233154,0
video_14.mp3,9,-1.7415404319763184,0
video_15.mp3,0,-1.701984167098999,0
video_15.mp3,1,-0.07430226355791092,0
video_15.mp3,2,-0.06612661480903625,0
video_15.mp3,3,-0.31053197383880615,0
video_15.mp3,4,0.5128106474876404,1
video_15.mp3,5,0.027539458125829697,1
video_15.mp3,6,-1.119907259941101,0
video_15.mp3,7,-0.7832845449447632,0
video_15.mp3,8,-0.9294300079345703,0
video_15.mp3,9,-0.637388288974762,0
video_17.mp3,0,0.5382617712020874,1
video_17.mp3,1,-0.5131956338882446,0
video_17.mp3,2,0.7176734209060669,1
video_17.mp3,3,-0.5113835334777832,0
video_17.mp3,4,0.07574881613254547,1
video_17.mp3,5,-0.22947436571121216,0
video_17.mp3,6,-0.2272772490978241,0
video_17.mp3,7,0.36185336112976074,1
video_17.mp3,8,0.4490746557712555,1
video_17.mp3,9,-0.2707241475582123,0
video_18.mp3,0,-0.886215329170227,0
video_18.mp3,1,-1.5430372953414917,0
video_18.mp3,2,0.36412933468818665,1
video_18.mp3,3,-2.229166269302368,0
video_18.mp3,4,-0.8109571933746338,0
video_18.mp3,5,-2.103696823120117,0
video_18.mp3,6,-2.420078754425049,0
video_18.mp3,7,-1.2421658039093018,0
video_18.mp3,8,-1.93467116355896,0
video_18.mp3,9,-1.2256134748458862,0
video_19.mp3,0,-0.044526468962430954,0
video_19.mp3,1,-0.3070380985736847,0
video_19.mp3,2,-0.08179690688848495,0
video_21.mp3,0,-2.089049816131592,0
video_21.mp3,1,-1.8780702352523804,0
video_21.mp3,2,-1.112044095993042,0
video_21.mp3,3,-0.3262709379196167,0
video_21.mp3,4,-0.4437035322189331,0
video_21.mp3,5,-0.3995187282562256,0
video_21.mp3,6,-0.7104396224021912,0
